system:index,Aridity_Index,Bacterivores,CliMond_Annual_Mean_Radiation,CliMond_Highest_Weekly_Radiation,CliMond_Lowest_Weekly_Radiation,CliMond_Radiation_Seasonality,CliMond_Radiation_of_Coldest_Quarter,CliMond_Radiation_of_Driest_Quarter,CliMond_Radiation_of_Warmest_Quarter,CliMond_Radiation_of_Wettest_Quarter,EVI,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Contrast_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Dissimilarity_EVI,EarthEnvTexture_Entropy_EVI,EarthEnvTexture_Evenness_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTexture_Maximum_EVI,EarthEnvTexture_Range_EVI,EarthEnvTexture_Shannon_Index,EarthEnvTexture_Simpson_Index,EarthEnvTexture_Std_EVI,EarthEnvTexture_Uniformity_EVI,EarthEnvTexture_Variance_EVI,EarthEnvTopoMed_Eastness,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Hillshade,EarthEnvTopoMed_Northness,EarthEnvTopoMed_Slope,Fungivores,Global_Biomass_IPCC,Gpp,Herbivores,Human_Development_Percentage,NDVI,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,Nadir_Reflectance_Band3,Nadir_Reflectance_Band4,Nadir_Reflectance_Band5,Nadir_Reflectance_Band6,Nadir_Reflectance_Band7,Npp,Omnivores,PET,Pixel_Lat,Pixel_Long,Population_Density,Predators,SG_Bulk_density_015cm,SG_CEC_015cm,SG_Clay_Content_015cm,SG_Coarse_fragments_015cm,SG_Depth_to_bedrock,SG_Probability_of_occurrence_of_R_horizon,SG_SOC_Content_015cm,SG_SOC_Stock_005cm_to_015cm,SG_Sand_Content_015cm,SG_Silt_Content_015cm,SG_Soil_pH_H2O_015cm,Total_Number,Unidentified,WWF_Biome,WorldClim2_Annual_Mean_Temperature,WorldClim2_Annual_Precipitation,WorldClim2_Isothermality,WorldClim2_Max_Temperature_of_Warmest_Month,WorldClim2_Mean_Diurnal_Range,WorldClim2_Mean_Temperature_of_Coldest_Quarter,WorldClim2_Mean_Temperature_of_Driest_Quarter,WorldClim2_Mean_Temperature_of_Warmest_Quarter,WorldClim2_Mean_Temperature_of_Wettest_Quarter,WorldClim2_Min_Temperature_of_Coldest_Month,WorldClim2_Precipitation_Seasonality,WorldClim2_Precipitation_of_Coldest_Quarter,WorldClim2_Precipitation_of_Driest_Month,WorldClim2_Precipitation_of_Driest_Quarter,WorldClim2_Precipitation_of_Warmest_Quarter,WorldClim2_Precipitation_of_Wettest_Month,WorldClim2_Precipitation_of_Wettest_Quarter,WorldClim2_Temperature_Annual_Range,WorldClim2_Temperature_Seasonality,.geo
00000000000000000274,3748.0,400,154.18887329101562,245.08700561523438,69.89969635009766,0.3928700089454651,84.64451599121094,224.23899841308594,224.23899841308594,78.32035827636719,2235.10205078125,2237.0,623356.0,4157.0,61551.0,29278.0,9697.0,1866.0,833.0,2510.0,24640.0,9063.0,799.0,558.0,545986.0,0.25837159156799316,399.0,399.0,0.06284035742282867,0.5039730072021484,716,500.0,7437.81982421875,50,65.0,3533.199951171875,1352.945068359375,2835.97216796875,656.8707275390625,1107.660400390625,3151.707275390625,2813.3623046875,2094.204833984375,4960.99560546875,57,1699.0,38.77916717529297,-7.420833110809326,2125.765869140625,11,1442.6064453125,17.011991500854492,27.022485733032227,18.43931007385254,200.0,8.443516731262207,12.644283294677734,16.60738754272461,37.06096649169922,36.077449798583984,70.92755126953125,1234.0,0,12.0,15.616666793823242,637.0,42.49363708496094,28.100000381469727,11.133333206176758,9.300000190734863,22.71666717529297,22.950000762939453,10.133333206176758,1.899999976158142,56.1463623046875,247.0,5.0,35.0,41.0,94.0,261.0,26.200000762939453,560.2326049804688,"{""type"":""Point"",""coordinates"":[-7.420831514043579,38.77916537173219]}"
0000000000000000049e,9697.0,199,90.66368103027344,213.32699584960938,3.381999969482422,0.8274825215339661,14.57906723022461,51.46691131591797,179.45169067382812,88.01708221435547,2539.09423828125,578.0,137143.0,2470.0,29396.0,28602.0,9559.0,2765.0,972.0,1042.0,19603.0,8458.0,283.0,609.0,89759.0,-0.25153595209121704,62.0,62.0,-0.6238981485366821,0.8656200170516968,41,3300.0,8745.62109375,76,0.0,3988.292724609375,1099.598876953125,2863.512451171875,950.2890014648438,1232.3182373046875,2347.463623046875,1413.639404296875,644.7036743164062,4041.864501953125,121,656.0,61.98749923706055,35.89583206176758,1.6948167085647583,11,987.5398559570312,18.45659828186035,13.43227481842041,7.37562370300293,200.0,20.405067443847656,60.34532928466797,72.32652282714844,50.216312408447266,36.06379318237305,52.57215118408203,448.0,0,6.0,2.4375,637.0,22.61248779296875,19.399999618530273,8.208333015441895,-9.716666221618652,-4.133333206176758,14.583333015441895,8.616666793823242,-16.899999618530273,32.75919723510742,122.0,29.0,96.0,203.0,80.0,225.0,36.29999923706055,974.7916259765625,"{""type"":""Point"",""coordinates"":[35.89583036675512,61.98749767471353]}"
00000000000000000721,11655.0,524,102.77143096923828,191.6790008544922,19.40999984741211,0.6057314276695251,33.569698333740234,70.42086029052734,175.36607360839844,181.7437744140625,4286.3916015625,308.0,81069.0,1315.0,22363.0,26411.0,9278.0,3635.0,1200.0,690.0,17997.0,8066.0,215.0,821.0,50958.0,-0.3337024748325348,455.5,455.5,-0.29455241560935974,1.4684339761734009,331,4386.18212890625,12181.611328125,34,0.0,6646.9931640625,396.705810546875,3114.262939453125,263.0378112792969,468.9439392089844,2973.821533203125,1706.788330078125,680.3212890625,6418.4453125,262,814.0,51.337501525878906,10.362500190734863,41.871421813964844,11,1040.89208984375,17.942110061645508,23.048858642578125,16.81856918334961,200.0,19.38292694091797,39.20377731323242,48.36553955078125,27.1450138092041,49.53240203857422,53.848609924316406,1163.0,0,4.0,7.566666603088379,949.0,30.26666831970215,19.299999237060547,7.566666603088379,-0.19999994337558746,3.066666603088379,15.550000190734863,1.0833333730697632,-5.699999809265137,12.694799423217773,245.0,61.0,210.0,250.0,97.0,266.0,25.0,641.7353515625,"{""type"":""Point"",""coordinates"":[10.362500479001824,51.337501114391856]}"
00000000000000000279,7595.0,11.5,139.27761840820312,208.94900512695312,64.5333023071289,0.360644668340683,79.74163818359375,79.74163818359375,196.2675323486328,188.8744659423828,1641.736083984375,1610.0,278354.0,1639.0,40567.0,24511.0,9676.0,2157.0,1307.0,1583.0,21414.0,8647.0,442.0,1002.0,199835.0,0.3636191487312317,6.0,6.0,0.36869409680366516,0.8296048641204834,22,42.841331481933594,3104.8000485189546,98,65.0,3108.690185546875,1004.52197265625,1847.8406982421875,683.0482177734375,963.8200073242188,1839.8798828125,1608.0994873046875,1080.7100830078125,2066.199950966137,6.5,1357.0,38.86249923706055,-77.04582977294922,1287.8125,12,1443.75,15.911361694335938,21.195091247558594,5.927860260009766,200.0,7.3666205406188965,15.188029289245605,27.474872589111328,38.99710464477539,39.63258361816406,66.99687194824219,1131.5,0,4.0,13.462499618530273,1031.0,31.520715713500977,30.700000762939453,11.158333778381348,2.4833335876464844,2.4833335876464844,24.149999618530273,23.46666717529297,-4.699999809265137,11.478658676147461,227.0,68.0,227.0,280.0,101.0,288.0,35.400001525878906,876.7738647460938,"{""type"":""Point"",""coordinates"":[-77.04582842298763,38.862497052218984]}"
000000000000000002a3,7181.0,199,125.53909301757812,216.39300537109375,49.91600036621094,0.4453734755516052,58.120792388916016,198.58815002441406,195.8237762451172,57.063846588134766,3762.321044921875,470.0,38756.0,3336.0,14476.0,24563.0,9432.0,4877.0,2102.0,693.0,18354.0,8264.0,189.0,1083.0,28906.0,-0.1454135626554489,115.0,115.0,0.005882443860173225,2.2039873600006104,81,7800.0,19803.19921875,374,12.0,6932.345703125,454.4451599121094,2472.503662109375,233.47984313964844,451.1185607910156,2461.525390625,1558.767333984375,753.5231323242188,12463.7998046875,22,1328.0,40.30416488647461,-8.529166221618652,17.09666633605957,12,1116.271484375,11.263794898986816,19.085744857788086,15.932487487792969,200.0,14.510858535766602,30.65644645690918,37.041378021240234,52.135379791259766,29.17667579650879,55.399871826171875,688.0,0,12.0,15.295833587646484,954.0,45.47184371948242,25.799999237060547,9.958333015441895,10.166666030883789,20.53333282470703,20.75,10.166666030883789,3.9000000953674316,51.97050857543945,379.0,14.0,73.0,74.0,136.0,379.0,21.899999618530273,430.39337158203125,"{""type"":""Point"",""coordinates"":[-8.529167835483872,40.30416455470752]}"
00000000000000000328,10619.0,607,95.91414642333984,179.83900451660156,17.43869972229004,0.6161686778068542,30.356630325317383,92.53890228271484,157.7899932861328,145.25912475585938,3288.69970703125,805.0,98532.0,3976.0,23280.0,26086.0,9411.0,3924.0,1381.0,1288.0,21680.0,8675.0,344.0,821.0,87630.0,-0.22322556376457214,29.5,29.5,-0.30920273065567017,0.5203648805618286,429,4489.14404296875,12692.400390625,691,0.0,6677.76806640625,365.4797058105469,2024.8828125,236.52383422851562,387.71612548828125,2170.157470703125,1353.8780517578125,582.1568603515625,7828.0,48,776.0,52.337501525878906,5.912499904632568,208.165771484375,12,678.6727294921875,8.45372200012207,1.8376349210739136,6.574077606201172,200.0,9.20088005065918,58.29482650756836,55.00596618652344,89.91954040527344,8.242820739746094,43.9626350402832,1787.0,0,4.0,9.508333206176758,825.0,33.925926208496094,20.100000381469727,7.633333206176758,2.799999952316284,5.616666316986084,16.46666717529297,6.366666316986084,-2.4000000953674316,15.370073318481445,203.0,47.0,170.0,209.0,81.0,234.0,22.5,557.9053344726562,"{""type"":""Point"",""coordinates"":[5.912500450806028,52.33750357573867]}"
00000000000000000480,8615.0,497,93.37896728515625,213.7220001220703,4.578000068664551,0.8039103746414185,20.8511905670166,74.12693786621094,181.5229949951172,116.9240493774414,2036.242919921875,1836.0,615168.0,3237.0,66669.0,26094.0,9781.0,1012.0,945.0,2443.0,22273.0,8846.0,768.0,760.0,483151.0,0.27958202362060547,15.0,15.0,0.18634137511253357,2.232516288757324,162,2121.236572265625,7681.17822265625,851,0.0,4783.9150390625,594.3560791015625,1824.9176025390625,575.2969360351562,677.9252319335938,1409.940673828125,793.400146484375,329.528076171875,4202.75537109375,38,710.0,61.579166412353516,30.64583396911621,10.920419692993164,13,976.8329467773438,18.780248641967773,12.564229965209961,14.737940788269043,193.73800659179688,31.46739387512207,76.75914001464844,66.50386047363281,54.70507049560547,32.54380416870117,49.904441833496094,1561.0,0,6.0,3.9749999046325684,612.0,22.9743595123291,19.5,7.4666666984558105,-6.449999809265137,-2.933333396911621,15.316666603088379,13.983333587646484,-13.0,31.439380645751953,130.0,31.0,97.0,196.0,79.0,209.0,32.5,887.1724853515625,"{""type"":""Point"",""coordinates"":[30.645831936762708,61.57916441394633]}"
0000000000000000047f,8594.0,215,93.51901245117188,213.60699462890625,4.736000061035156,0.8001304864883423,21.110347747802734,74.56031036376953,181.22007751464844,116.99995422363281,2099.177734375,1109.0,216741.0,3332.0,36267.0,24732.0,8604.0,2712.0,1394.0,1116.0,16743.0,7475.0,398.0,884.0,151101.0,0.09631535410881042,30.0,30.0,0.43274742364883423,2.3319010734558105,46,0.1714269518852234,7429.56591796875,108,0.0,4485.33154296875,613.5889282226562,1850.6988525390625,537.303955078125,664.8265991210938,1550.8570556640625,1070.2742919921875,501.38397216796875,4249.83642578125,34,705.0,61.49583435058594,30.579166412353516,3.0474600791931152,14,1033.4498291015625,22.11131477355957,15.305571556091309,13.472857475280762,183.63905334472656,32.5957145690918,68.13031768798828,67.15489959716797,52.097206115722656,32.53462219238281,50.449554443359375,417.0,0,6.0,4.058333396911621,606.0,24.494142532348633,19.0,7.6666669845581055,-5.616666793823242,-2.7666666507720947,14.949999809265137,13.983333587646484,-12.300000190734863,31.06244468688965,107.0,31.0,97.0,198.0,79.0,208.0,31.299999237060547,845.4956665039062,"{""type"":""Point"",""coordinates"":[30.579168376013698,61.495832733459544]}"
0000000000000000048c,9119.0,1369,92.93289947509766,213.55099487304688,4.361330032348633,0.8103331327438354,20.339860916137695,62.96846008300781,181.6735382080078,116.57421112060547,2604.80126953125,543.0,102125.0,3435.0,21987.0,27257.0,9478.0,3880.0,1144.0,1294.0,18996.0,8356.0,312.0,718.0,89440.0,-0.5003699660301208,48.0,48.0,0.08854562044143677,1.7633663415908813,259,0.0,8459.4072265625,432,0.0,4636.88037109375,597.8948364257812,2309.390380859375,592.2239379882812,682.6196899414062,1986.7593994140625,1133.487060546875,460.99560546875,4690.60986328125,202,691.0,61.69583511352539,30.90416717529297,10.920419692993164,14,1063.9036865234375,15.91787338256836,12.253215789794922,12.305828094482422,198.44248962402344,29.18694305419922,54.5092658996582,65.4925765991211,55.35400390625,32.53113555908203,50.22227478027344,2276.0,0,6.0,3.4583332538604736,631.0,21.377912521362305,19.100000381469727,7.0333333015441895,-7.4666666984558105,-3.5166666507720947,14.983333587646484,13.466666221618652,-13.800000190734863,30.473602294921875,133.0,33.0,102.0,201.0,80.0,215.0,32.900001525878906,909.1200561523438,"{""type"":""Point"",""coordinates"":[30.90416549719304,61.69583679300975]}"
00000000000000000504,8102.0,473,78.19839477539062,189.04400634765625,0.3913330137729645,0.8552637696266174,9.34798526763916,37.12580871582031,149.67984008789062,149.67984008789062,1683.7303466796875,564.0,106003.0,-385.0,26553.0,27879.0,9299.0,2849.0,1091.0,818.0,19336.0,8324.0,226.0,691.0,51306.0,-0.03060273826122284,3.0,3.0,0.138601154088974,0.1750069409608841,115,1100.0,5631.4501953125,324,0.0,3367.07861328125,2169.636474609375,3132.291015625,2298.08349609375,2293.428466796875,2229.7158203125,1067.756103515625,485.1513366699219,3306.405517578125,83,551.0,65.9124984741211,67.3125,0.8052887916564941,14,359.32830810546875,73.65689086914062,21.85785675048828,3.295875072479248,200.0,17.868762969970703,364.6966552734375,96.05960083007812,33.97269058227539,44.232666015625,49.977203369140625,1009.0,0,6.0,-4.849999904632568,447.0,20.47930335998535,19.0,9.399999618530273,-20.16666603088379,-18.649999618530273,12.033332824707031,12.033332824707031,-26.899999618530273,46.26148223876953,66.0,16.0,57.0,182.0,69.0,182.0,45.900001525878906,1315.9510498046875,"{""type"":""Point"",""coordinates"":[67.31249818442491,65.91249652217978]}"
000000000000000000dc,12971.0,60,124.78023529052734,172.75399780273438,87.67729949951172,0.24247601628303528,91.34005737304688,165.1173858642578,149.5933837890625,96.08629608154297,4789.5263671875,511.0,122756.0,3322.0,28135.0,28024.0,9071.0,2932.0,1170.0,1205.0,19385.0,8170.0,346.0,670.0,106254.0,-0.41187116503715515,274.0,274.0,-0.7229819893836975,1.4246304035186768,80,500.0,18330.63671875,0,53.0,6636.4208984375,668.5020141601562,3624.138916015625,287.6370849609375,712.2764892578125,3937.6982421875,2772.830078125,1261.1822509765625,7106.646484375,25,1448.0,-6.520833492279053,-49.88750076293945,6.353667259216309,15,1268.74609375,7.754617691040039,30.08528709411621,2.2309608459472656,200.0,2.016183853149414,20.29867935180664,23.095905303955078,50.32304763793945,19.428470611572266,50.8851432800293,180.0,0,1.0,25.504165649414062,1879.0,84.56987762451172,32.900001525878906,13.108333587646484,24.899999618530273,25.766666412353516,26.16666603088379,24.899999618530273,17.399999618530273,58.93753433227539,800.0,21.0,111.0,297.0,287.0,800.0,15.500001907348633,49.70174026489258,"{""type"":""Point"",""coordinates"":[-49.88749955203442,-6.520833312022382]}"
0000000000000000049d,9423.0,399,90.66004180908203,211.81100463867188,3.5033299922943115,0.8239794969558716,14.937196731567383,51.60049057006836,179.08592224121094,100.70390319824219,2718.67626953125,568.0,203592.0,1381.0,33440.0,27444.0,9167.0,2844.0,1112.0,1469.0,19040.0,8278.0,344.0,717.0,118638.0,0.4196767807006836,45.5,45.5,0.3743594288825989,0.6751927733421326,15,3300.0,8271.1923828125,293,23.0,4181.2353515625,1142.98193359375,3126.558837890625,1095.06298828125,1233.1090087890625,2659.983154296875,1506.0445556640625,634.2366943359375,3816.23779296875,444,665.0,61.97916793823242,35.23749923706055,2.4453301429748535,15,992.692138671875,19.776187896728516,17.6375675201416,8.852398872375488,200.0,19.10138702392578,87.1458969116211,72.1053695678711,47.19162368774414,35.109344482421875,54.33716583251953,1166.0,0,6.0,2.6666667461395264,627.0,21.0982666015625,19.0,7.300000190734863,-9.366666793823242,-4.433333396911621,14.933333396911621,9.050000190734863,-15.600000381469727,31.860797882080078,118.0,29.0,99.0,204.0,80.0,219.0,34.599998474121094,978.3853759765625,"{""type"":""Point"",""coordinates"":[35.23749760542647,61.9791680739457]}"
00000000000000000568,3823.0,65.5,143.6670379638672,236.04800415039062,60.70669937133789,0.42024803161621094,72.0177001953125,69.89282989501953,220.3720703125,217.32876586914062,2222.43896484375,347.0,27813.0,634.0,12695.0,24125.0,9040.0,5067.0,1709.0,412.0,13544.0,7170.0,117.0,1044.0,15660.0,-0.06085711717605591,861.5,861.5,0.18392983078956604,0.24244430661201477,24.5,3850.0,5806.70556640625,54,40.0,4100.99267578125,1179.1597900390625,2413.5703125,813.3369140625,1056.47021484375,2778.31884765625,2541.367431640625,1436.1068115234375,3155.763916015625,10,1483.0,41.87083435058594,-100.37916564941406,0.0,15,1496.7763671875,14.439205169677734,12.40079402923584,0.46243324875831604,200.0,0.037718404084444046,12.4739990234375,21.68543815612793,68.79600524902344,18.553579330444336,70.21250915527344,169.0,0,8.0,8.925000190734863,567.0,33.800621032714844,30.0,14.466666221618652,-3.683333396911621,-3.683333396911621,21.700000762939453,19.066665649414062,-12.800000190734863,58.75415802001953,46.0,14.0,46.0,231.0,89.0,257.0,42.79999923706055,1031.8309326171875,"{""type"":""Point"",""coordinates"":[-100.37916716490128,41.87083403702731]}"
00000000000000000273,7416.0,61,139.8253631802864,208.923004181926,65.38469697019534,0.35694447158247816,80.56938172591853,80.56938172591853,193.01254275366045,188.9366150187081,691.6744995117188,2291.0,1420541.0,1702.0,108208.0,23091.0,9849.0,547.0,1188.0,3906.0,21640.0,8800.0,1065.0,1014.0,841816.0,0.0,0.0,0.0,0.0,0.0,4,0.0,7662.90771484375,60.3333333333333,0.0,2033.1463623046875,551.0274047851562,1021.7206420898438,353.7608337402344,589.969970703125,789.04248046875,631.2338256835938,268.2968444824219,4791.92138671875,8.66666666666667,1380.0,38.77083206176758,-77.04582977294922,0.0,16,1290.43603515625,18.376455307006836,26.376455307006836,9.247090339660645,200.0,6.376454830169678,44.034912109375,52.27036666870117,36.24708938598633,37.3764533996582,60.0,1782.33333333333,0,4.0,13.604166030883789,1024.0,32.32959747314453,31.0,11.541666984558105,2.6666665077209473,2.6666665077209473,24.233333587646484,23.566665649414062,-4.699999809265137,10.81331729888916,226.0,69.0,226.0,280.0,98.0,286.0,35.70000076293945,872.4663696289062,"{""type"":""Point"",""coordinates"":[-77.04582842298763,38.77083131186329]}"
0000000000000000035e,11108.0,1340,95.50533294677734,181.41799926757812,16.701000213623047,0.623969554901123,29.395462036132812,91.86730194091797,157.89414978027344,151.81854248046875,3338.934814453125,745.0,170193.0,2494.0,32884.0,28679.0,9328.0,2138.0,972.0,1340.0,20032.0,8461.0,363.0,602.0,143950.0,-0.060198113322257996,11.5,11.5,-0.6604808568954468,0.8594281673431396,358,7142.8681640625,13619.083984375,421,18.0,6638.953125,359.5857849121094,2064.46728515625,214.8288116455078,388.10675048828125,2228.511474609375,1414.373046875,636.4254150390625,7936.76416015625,202,752.0,52.72083282470703,6.379166603088379,104.2655258178711,16,531.5250854492188,11.265637397766113,2.539823055267334,6.0957560539245605,200.0,12.037277221679688,41.978424072265625,46.32865905761719,87.17070770263672,10.226967811584473,46.20957946777344,2336.0,0,4.0,9.233333587646484,836.0,35.48850631713867,20.100000381469727,8.233333587646484,2.5833332538604736,5.2166666984558105,16.149999618530273,6.199999809265137,-3.0999999046325684,16.31780433654785,210.0,51.0,171.0,215.0,83.0,241.0,23.200000762939453,555.2449340820312,"{""type"":""Point"",""coordinates"":[6.379167671554406,52.72083465689919]}"
00000000000000000495,8611.0,765,90.5490951538086,209.7480010986328,3.4373300075531006,0.8209540843963623,18.920692443847656,43.16255187988281,178.58091735839844,126.57376098632812,1064.37158203125,1263.9999999048412,216249.99998371952,5326.99999959908,35749.999997308594,19364.999998542124,9825.999999260239,2634.99999980165,2374.999999821254,1643.9999998762526,20431.9999984618,8641.999999349408,509.9999999616097,1573.999999881562,211293.99998409266,0.0,23.0,23.0,0.0,1.1382319927215576,344,0.0,9597.0000002475,443,0.0,2714.26708984375,656.4317626953125,1401.6168212890625,726.906005859375,701.8927001953125,1037.5352783203125,613.7977294921875,236.62269592285156,3958.8000489302185,48,678.0,61.837501525878906,34.38750076293945,1850.90673828125,16,1060.6317138671875,14.892355918884277,11.512338638305664,11.682347297668457,200.0,17.527158737182617,52.26939010620117,62.94240951538086,55.45591354370117,33.2817497253418,50.36528396606445,1616.0,0,6.0,3.258333444595337,584.0,21.039094924926758,18.700000762939453,6.816666603088379,-7.699999809265137,-3.816666603088379,14.933333396911621,13.399999618530273,-13.699999809265137,34.4517707824707,103.0,25.0,90.0,210.0,80.0,212.0,32.400001525878906,915.9913330078125,"{""type"":""Point"",""coordinates"":[34.387499303517565,61.837502433477724]}"
000000000000000004e7,9532.0,1728,84.62608337402344,198.51100158691406,1.4633300304412842,0.8432179689407349,15.756121635437012,39.65320587158203,167.9805450439453,140.33604431152344,2291.911865234375,743.0,121904.0,1120.0,25928.0,26438.0,8796.0,3354.0,1380.0,1142.0,19327.0,8068.0,290.0,796.0,70795.0,-0.1522783786058426,151.5,151.5,0.32229533791542053,0.752760648727417,628,3300.0,7840.677734375,322,0.0,4460.349609375,1043.990478515625,2372.605224609375,1014.5938110351562,1119.8636474609375,1879.8629150390625,1002.515380859375,441.3000793457031,4486.62255859375,307,592.0,64.30416870117188,31.837499618530273,0.7035456895828247,16,885.0562133789062,12.85992431640625,6.3317742347717285,9.609333992004395,200.0,10.597430229187012,83.73843383789062,70.41836547851562,63.06675338745117,30.432695388793945,47.857933044433594,3001.0,0,6.0,0.9124999642372131,565.0,15.42397689819336,17.399999618530273,5.275000095367432,-11.266666412353516,-9.933333396911621,13.766666412353516,13.766666412353516,-16.799999237060547,37.21862030029297,92.0,25.0,81.0,209.0,75.0,209.0,34.19999694824219,1004.7232055664062,"{""type"":""Point"",""coordinates"":[31.8374999386898,64.3041701178187]}"
000000000000000003cc,10917.0,736,95.544189453125,183.5229949951172,16.126699447631836,0.6317965388298035,32.44148635864258,81.8740234375,158.95323181152344,145.83798217773438,3825.597412109375,875.0,319981.0,2553.0,45319.0,28927.0,9611.0,1942.0,1002.0,1957.0,22227.0,8785.0,532.0,585.0,256357.0,-0.01534561812877655,-1.0,-1.0,0.06181522086262703,0.09783206880092621,25,500.0,10967.7734375,405,76.0,5654.34912109375,693.7023315429688,2953.33056640625,456.2350158691406,750.470947265625,2711.30126953125,2006.2171630859375,1172.0784912109375,6870.150390625,58,722.0,53.25416564941406,6.854166507720947,102.22595977783203,17,469.2534484863281,18.695173263549805,13.142877578735352,4.748562812805176,200.0,0.0012533380649983883,48.8380012512207,40.391544342041016,62.23617935180664,24.632333755493164,58.69533157348633,1240.0,0,4.0,9.091666221618652,789.0,31.03975486755371,19.5,6.766666412353516,2.366666793823242,4.7833333015441895,16.016666412353516,9.866666793823242,-2.299999952316284,17.46079444885254,185.0,45.0,152.0,216.0,79.0,226.0,21.799999237060547,561.2479248046875,"{""type"":""Point"",""coordinates"":[6.854164493070622,53.2541654383966]}"
