Aridity_Index,Bacterivores,CliMond_Annual_Mean_Radiation,CliMond_Highest_Weekly_Radiation,CliMond_Lowest_Weekly_Radiation,CliMond_Radiation_Seasonality,CliMond_Radiation_of_Coldest_Quarter,CliMond_Radiation_of_Driest_Quarter,CliMond_Radiation_of_Warmest_Quarter,CliMond_Radiation_of_Wettest_Quarter,EVI,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Contrast_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Dissimilarity_EVI,EarthEnvTexture_Entropy_EVI,EarthEnvTexture_Evenness_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTexture_Maximum_EVI,EarthEnvTexture_Range_EVI,EarthEnvTexture_Shannon_Index,EarthEnvTexture_Simpson_Index,EarthEnvTexture_Std_EVI,EarthEnvTexture_Uniformity_EVI,EarthEnvTexture_Variance_EVI,EarthEnvTopoMed_Eastness,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Hillshade,EarthEnvTopoMed_Northness,EarthEnvTopoMed_Slope,Fungivores,Global_Biomass_IPCC,Gpp,Herbivores,Human_Development_Percentage,NDVI,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,Nadir_Reflectance_Band3,Nadir_Reflectance_Band4,Nadir_Reflectance_Band5,Nadir_Reflectance_Band6,Nadir_Reflectance_Band7,Npp,Omnivores,PET,Pixel_Lat,Pixel_Long,Population_Density,Predators,SG_Bulk_density_015cm,SG_CEC_015cm,SG_Clay_Content_015cm,SG_Coarse_fragments_015cm,SG_Depth_to_bedrock,SG_Probability_of_occurrence_of_R_horizon,SG_SOC_Content_015cm,SG_SOC_Stock_005cm_to_015cm,SG_Sand_Content_015cm,SG_Silt_Content_015cm,SG_Soil_pH_H2O_015cm,Total_Number,Unidentified,WWF_Biome,WorldClim2_Annual_Mean_Temperature,WorldClim2_Annual_Precipitation,WorldClim2_Isothermality,WorldClim2_Max_Temperature_of_Warmest_Month,WorldClim2_Mean_Diurnal_Range,WorldClim2_Mean_Temperature_of_Coldest_Quarter,WorldClim2_Mean_Temperature_of_Driest_Quarter,WorldClim2_Mean_Temperature_of_Warmest_Quarter,WorldClim2_Mean_Temperature_of_Wettest_Quarter,WorldClim2_Min_Temperature_of_Coldest_Month,WorldClim2_Precipitation_Seasonality,WorldClim2_Precipitation_of_Coldest_Quarter,WorldClim2_Precipitation_of_Driest_Month,WorldClim2_Precipitation_of_Driest_Quarter,WorldClim2_Precipitation_of_Warmest_Quarter,WorldClim2_Precipitation_of_Wettest_Month,WorldClim2_Precipitation_of_Wettest_Quarter,WorldClim2_Temperature_Annual_Range,WorldClim2_Temperature_Seasonality
14099,125,129.6381683,182.0980072,85.01000214,0.240564212,92.32444,96.05266571,170.8879242,140.9194641,3083.862061,557,82439,4456,21690,27569,9515,3831,973,804,19785,8506,284,694,73568,0.079664208,552.5,552.5,0.07589303,14.46387863,27,10500,13195.87402,9,0,5745.50293,329.2091675,2340.604248,197.6068115,441.6242065,2578.045166,1774.925659,794.6568604,5791.150879,54,1051,26.40416718,111.0374985,100.6737671,18,1277.459473,9.550877571,22.44834328,16.62838554,199.9795685,18.36695671,26.48926544,30.58755493,39.0477562,38.294487,54.13757324,232,NA,1,15.71666622,1483,26.14840889,29.5,7.399999619,6.166666508,8,24.58333397,19.70000076,1.200000048,51.7873764,190,46,185,472,242,662,28.29999924,749.3309937
12560,485,116.9694519,207.9539948,29.82550049,0.552965939,43.8891449,198.8016968,175.6161499,36.87214661,4303.910645,254,66669,-675,20037,26137,8931,3704,1223,564,16824,7858,154,815,34643,0.331005216,141.5,141.5,-0.054815639,1.638055325,6,300,14188.21973,45,67,6646.95459,516.8502197,2998.170166,284.3063354,585.7515259,2974.564941,1951.351807,969.2774048,9441.167969,71,860,47.96250153,-3.904166698,107.9381714,19,899.8470459,10.02430153,17.3505249,11.83298397,200,29.47433662,37.45745468,43.2720108,36.94969559,45.78742599,55.83723831,627,NA,4,11.36666679,1081,37.35955048,20.29999924,6.650000095,6.650000095,16.60000038,16.71666718,7.5,2.5,33.03804779,362,48,165,191,137,396,17.79999924,418.7228088
7625,820,120.2743149,214.1750031,31.28450012,0.541801751,46.4562912,195.3920746,193.230072,41.64528275,4277.087402,661,167817,2881,31588,28053,9280,2926,1185,1446,21264,8565,373,682,122102,-0.257261336,64,64,0.227099448,0.442933261,134,300,11447.2041,102,100,6164.794434,721.4078369,3263.305176,396.772583,774.8845825,3030.023438,2157.269775,1137.000977,7677.325684,32,973,48.07083511,-1.545833349,180.0778503,19,1004.304626,12.33919811,20.45123291,13.72570515,200,24.80409622,17.77875137,26.22843552,23.89886475,55.53726196,60.91568756,1108,NA,4,11.64999962,742,38.12892914,21.89999962,8.083333015,5.933333397,17.78333282,17.78333282,9.133333206,0.699999988,20.24337387,202,44,144,144,88,234,21.19999886,489.0761108
9237,346,118.7692871,213.4850006,29.09970093,0.561471105,43.67371368,203.6305389,186.6877747,39.00222397,4187.945801,511,84525,2773,22585,28236,9535,3316,972,1113,20062,8548,266,633,56295,-0.212952763,54,54,0.882812142,1.358521819,66,300,11866.23242,229,81,6423.519043,645.1418457,2947.119873,376.7142944,701.4603882,2840.699707,1979.704102,1082.016602,8057.152832,28,893,48.61249924,-2.454166651,136.1284332,19,1014.761597,14.81037903,18.96580124,8.913798332,200,15.18184185,26.31267548,36.43211746,34.49407196,46.75336838,61.82578659,688,NA,4,11.5666666,825,35.95505524,20.5,6.400000095,6.616666794,16.81666565,16.95000076,7.516666889,2.700000048,30.08036232,263,41,132,152,101,290,17.79999924,426.5044556
10150,1023,118.8768234,213.9230042,29.37809944,0.559733987,43.86914444,203.5683136,186.8915405,37.42770004,4017.122559,512,145051,747,27834,26582,9429,3289,1265,1146,20288,8507,297,787,91083,0.354823798,121,121,-0.868275523,1.345496058,40,474.5011902,12885.88086,81,97,5849.402832,738.8088379,3095.064209,370.1924438,740.0116577,2952.61377,2141.109375,1221.926514,8464.101563,236,916,48.02083206,-2.829166651,42.89244843,20,940.8115845,11.4750948,19.29995918,10.0124464,200,21.11477852,20.78930855,31.35990906,27.14836693,53.439888,61.73747253,1400,NA,4,11.50833321,930,38.91843796,20.60000038,7.316666603,6.566666603,16.91666603,16.98333359,7.466666698,1.799999952,29.25401115,297,47,149,172,112,324,18.80000114,432.5654602
10652,993,89.87121582,206.8630066,2.784670115,0.798538625,19.03083611,94.23640442,173.6086121,124.676033,2342.72583,499,42272,2265,14764,24305,9455,4792,1819,856,18399,8246,200,1073,27381,-0.061049946,101.5,101.5,-0.045977693,0.309369087,1220,3300,8689.631836,620,0,4417.575195,1318.314209,2784.716553,1148.038696,1345.653198,2320.662109,1272.440552,564.0076904,5328.404297,434,607,64.08750153,20.53750038,5.07422924,21,858.1201782,25.8951664,8.379005432,12.98903465,200,20.62578773,207.0989685,100.2391205,63.29525375,28.25205994,46.0003624,3288,NA,6,2.462500095,647,25.07764053,18.20000076,8.074999809,-7.816666603,-4.133333206,13.78333378,12.1833334,-14,26.12916946,135,36,113,198,74,210,32.20000076,874.9107056
5221,163.625,191.3246765,210.4499969,152.1549988,0.0870682,166.3240051,197.3850708,207.564621,166.4730072,3420.818848,333,29098,674,11836,18647,8716,5705,3977,640,15617,7580,152,2208,15861,0.277356923,299.5,299.5,0.679230511,1.164579153,216.125,2650.283203,9012.68457,204.25,69,4994.452637,1149.911011,3282.146729,525.6730347,1028.169312,3921.608643,3244.250488,2066.319824,4005.622314,99.5,2123,10.02916622,-4.379166603,29.48620033,24,1403.987793,7.700086594,18.37298965,13.16104794,200,0.290578783,11.21552563,13.06723404,61.29038239,20.5874691,60.61361313,683.125,NA,7,27.17083359,1109,78.14102173,33.29999924,10.15833282,26.26666641,26.78333282,28.66666603,26.26666641,20.29999924,91.07482147,639,2,15,223,248,639,13,106.1401138
9258,652,135.8478241,174.5769958,107.5699997,0.16095303,118.3105392,116.0543823,138.5310059,138.5310059,1991.067017,596,94424,2389,24751,27776,9424,3046,972,1065,20024,8485,267,668,61058,0.23275727,3660,3660,0.033851456,13.44302845,352,2940.697754,8850.491211,655,44,3476.805664,924.8574219,2315.673584,532.2597656,808.0796509,2974.320313,2633.615967,1690.82312,6061.052734,132,848,29.87916756,102.0208359,27.59790039,24,850.1548462,26.76948547,17.07177353,20.60053253,176.8150635,26.34617615,63.03291702,59.7881546,47.9839859,35.03552628,61.9950676,1815,NA,5,2.875,786,40.14084625,17.60000038,11.40000057,-4.866666794,-4.866666794,10.90000057,10.90000057,-10.80000019,92.23441315,15,4,15,429,163,429,28.40000153,657.0716553
10702,2394,78.11138153,179.4120026,0.668667018,0.812307239,11.39620304,74.32592773,149.8506317,143.055481,28.13892174,1719,483709,1329,48823,27037,9451,2538,1045,2260,21762,8711,593,710,256621,0,427,427,0,0,1603.5,0,5379.399902,2821,0,1494.316772,2218.443359,2125.790527,2174.362549,2298.193115,873.3793335,285.97052,139.8877563,3402,161.5,525,66.12916565,17.78750038,0.239017606,24,898,38,11,23,196,41,94,69,50,39,51,7004.5,NA,6,-0.024999999,562,21.89440918,15.5,7.050000191,-10.9333334,-7.233333588,11.51666641,11.51666641,-16.70000076,36.80687714,101,29,92,211,89,211,32.20000076,905.326416
5056,270,157.2150421,277.6109924,54.35129929,0.485845298,68.47612762,258.3143005,248.9188538,113.9616928,2607.755859,1494,436982,2563,56093,28992,9645,1199,792,2043,23242,8888,572,580,295699,0.641454041,37.5,37.5,-0.65243566,1.135121822,216,500,9471.614258,225,89,4156.719727,1096.039551,2820.449463,542.0563965,973.0294189,3080.164307,2653.961914,1807.151611,6634.432617,47,1499,43.82916641,4.5625,153.9505157,24,1379.138306,14.52583599,20.96951866,11.65668583,200,5.729970455,15.21248341,21.92493248,40.9371109,37.95669174,76.95074463,783,NA,12,14.71666718,758,35.76512527,28.60000038,10.05000019,6.966666698,23.14999962,23.14999962,15.10000038,0.5,38.49544525,192,25,119,119,129,268,28.10000038,658.3461914
10325,972,118.6419907,213.1170044,29.45350075,0.558720529,43.88996124,202.9566193,179.2853851,37.47947693,4519.557129,718,257069,993,40580,29031,9545,2190,1006,1438,22326,8809,401,597,139632,0.203444004,121.5,121.5,0.271782577,2.301239967,119,300,12857.16211,545,88,6560.496582,650.616394,3254.625488,348.3595886,726.9455566,3060.504883,2099.401123,1077.496948,8546.882813,107,901,48.16249847,-2.837500095,48.28778458,24,980.6282959,12.4975338,19.8705864,11.29716301,200,21.68637848,21.56131172,32.20550919,21.50373268,58.40219498,62.35189056,1766,NA,4,11.375,931,39.06525421,20.5,7.383333206,6.400000095,16.78333282,16.85000038,7.283333302,1.600000024,29.23788834,298,46,149,170,112,325,18.89999962,432.4953918
9522,667,120.0150757,215.1799927,30.64520073,0.551000595,45.16718292,204.2009277,188.2117767,38.75546265,4168.466309,783,188780,2829,36077,29136,9500,2167,834,1832,21876,8751,438,563,142510,0.64055264,72.5,72.5,0.083860949,1.581627488,43,346.4385681,13027.59961,377,69,6489.348145,597.4570313,2930.577881,335.5510864,653.4422607,2779.838867,1928.58606,1013.867798,8752,37,917,47.73749924,-2.595833302,94.57246399,25,973.2249756,10.97852039,18.07500648,10.76955414,200,21.3727417,24.268713,33.94716263,30.36330605,51.67380524,58.59502411,1149,NA,4,11.99166679,874,35.1744194,20.5,6.050000191,7.216666698,17.11666679,17.31666756,8.233333588,3.299999952,27.74996758,274,44,141,163,104,299,17.20000076,417.4208374
2703,1649.5,173.0264282,298.4119873,65.75450134,0.462081909,75.45320892,275.2368469,271.8256226,81.00428772,2499.100098,2462,1740437,2261,108653,29985,9960,887,676,4108,27303,9337,1137,513,1139895,0.107890755,18,18,-0.01549304,0.15668112,247.2,500,6375.38623,812.7,78,3984.20459,1152.220825,2699.373779,575.1704712,986.7775879,3024.760498,2740.817139,1927.656372,4283.906738,142.3,1820,38.52916718,-121.7791672,0,26,1641.518188,22.58609581,21.98625374,0.099954985,200,2.137680531,9.901945114,16.58972359,29.32451057,48.50240326,71.67330933,2877.5,NA,8,16.03750038,492,47.26482773,31.20000076,15.40833378,8.466667175,23.06666756,23.06666756,10.16666698,-1.399999976,93.61715698,274,1,6,6,106,275,32.60000229,607.1884766
9538,341.5,120.7976379,220.7429962,30.72839928,0.548859894,42.74849319,114.0916595,197.4979248,38.18916321,3705.050293,729,241736,3071,36558,28451,9614,2409,1262,2007,22876,8883,444,644,180176,0.441240191,373,373,0.11559134,1.769487143,205.5,500,10016.2002,714.5,89,5622.859863,827.8209839,3059.262939,393.6840515,789.6350098,2981.93042,2200.367432,1242.796997,6213.799805,20.5,915,47.59583282,4.579166889,7.214595318,26,1128.116943,24.32577896,30.11283493,18.73506355,200,16.81653214,23.2379055,32.50288391,16.1059227,53.84427643,72.25823975,1308,NA,4,9.529167175,873,33.29999924,21.79999924,8.324999809,2.299999952,5.366666794,17.31666756,5.949999809,-3.200000048,10.26356125,225,61,195,210,85,236,25,615.2399902
8380,650,120.373558,216.098999,30.58939934,0.550747395,45.39098358,204.8585358,188.9393005,40.78252411,4103.615234,752,192962,4200,31681,28696,9475,3316,972,1360,21688,8719,429,603,162220,0.014762696,49.5,49.5,0.690402746,1.323282003,6,300,12658.59961,191,80,6404.206055,607.9262695,2978.755127,320.0637207,659.7120972,2961.973633,2022.011597,1019.661499,8537.799805,19,957,47.90416718,-2.170833349,111.7580261,26,977.4598389,11.95915318,21.43964005,12.4238615,200,17.75959396,20.62841606,31.72616005,28.10358429,50.63319778,60.92471313,893,NA,4,11.89583302,802,37.0323143,21.39999962,7.258333683,6.599999905,17.60000038,17.66666603,7.483333111,1.799999952,24.9851017,241,45,138,156,95,267,19.60000038,457.9770813
10387,579,117.3437653,212.0500031,28.01350022,0.570071876,42.1578064,199.8492279,184.7170716,35.11520768,2788.251709,701.0000001,95677.00002,2019,22439,25262,9144.000002,3405.000001,1164,1392,15449,7622.000001,332.0000001,846.0000002,59158.00001,-0.501982152,11,11,0.362934917,1.386254072,210,248.741745,15104.58789,132,26,5239.916504,466.844696,1842.737427,277.7095947,543.0579834,2012.637451,1327.450317,885.690918,10137.45605,92,849,48.86249924,-3.129166603,103.7879028,26,1004.661133,16.54776573,18.98015404,12.67441559,199.7918396,20.05620384,63.84758377,56.73166656,47.25619125,33.91483307,58.95692825,1039,NA,4,11.7458334,882,33.16777039,19.20000076,5.008333206,7.5,16.38333321,16.58333397,8.566666603,4.099999905,33.18401718,297,40,135,155,108,320,15.10000038,379.0805969
11564,122,153.7809753,201.0319977,121.2409973,0.159069225,150.9670715,158.4615326,142.4261475,130.0115356,5154.458496,452,104319,1738,22091,26216,8957,3689,1326,992,17141,7878,271,815,77152,0.014124525,675,675,4.05E-04,6.383428574,41,3900,26627.83984,487,27,7489.655273,383.6603088,3386.964844,261.8722534,493.0666504,3477.415527,2210.833008,926.954895,13452.73926,122,1518,21.4375,101.2291641,117.5281677,27,1169.372925,16.9211998,33.86289978,24.2788868,185.8063049,32.79748154,24.47918129,28.88699913,34.15035248,31.91111565,51.33341599,798,NA,1,22.67916679,1756,50.76576614,30.70000076,9.391667366,18.14999962,19.61666679,25.73333359,25.30000114,12.19999981,81.84464264,85,11,75,715,359,945,18.5,322.0704346
13005,80,143.020462,191.302002,101.0759964,0.207597867,106.3329239,106.6636124,178.894928,167.5467682,3247.41626,682,140900,2634,28970,28778,9197,2939,1013,1421,20573,8438,371,608,104189,-0.333682299,276,276,-0.002249934,4.915796757,13,10500,14392.97852,40,23,5580.327148,574.2052612,2415.671875,425.9282532,658.5438232,2490.720215,1783.456299,890.1166992,6234.04541,53,1195,30.16250038,118.3125,78.2445755,27,1357.108521,11.98149109,23.57137108,16.34379959,198.1875,7.391575336,18.06594276,23.9615097,33.65882492,42.76980591,57.57022476,212,NA,4,15.54583359,1555,25.34066963,31.60000038,8.058333397,4.683333397,6.533333302,26.06666756,19.60000038,-0.200000003,52.62240601,179,39,152,564,267,659,31.80000114,868.7097778
5451,195.5,140.9208069,245.0240021,50.6053009,0.460224748,68.05988312,222.37677,218.5483856,74.98760986,2258.857666,3052,1172774,1258,88642,29476,9673,906,863,2870,24811,9065,848,550,634158,-0.684004664,218.5,218.5,0.053397313,4.248142242,552.5,500,15146,1128.5,56,4337.990234,819.4955444,2147.100586,432.9313354,737.7845459,2521.576172,2159.204346,1258.136475,9907.59961,55,1322,43.3125,2.387500048,27.37568665,27,1336.466553,19.46369171,25.46563911,14.12115192,200,10.58792686,19.34048653,28.53861618,36.60491943,37.90674973,72.55569458,1958.5,NA,12,13.47916698,721,37.23067093,26,9.791666985,6.550000191,21.35000038,21.35000038,10.05000019,-0.300000012,24.9694519,207,26,116,116,80,219,26.29999924,608.9874878
10729,722,118.3156281,212.1430054,29.43350029,0.558231235,43.83750153,202.271698,178.5657654,37.44632339,4844.765625,672,286198,31,42350,28897,9619,2236,972,1495,23060,8905,410,585,145902,0.257317007,109.5,109.5,-0.749852836,2.13386631,80,361.9788208,15067.7998,162,63,6651.486328,650.4004517,3529.404053,351.8931885,724.3340454,3276.707031,2176.764893,1070.265259,9438.799805,22,891.000061,48.15416718,-3.054166555,46.24484253,27,943.8334351,12.93665886,18.96189117,12.55892754,200,21.24293327,25.70987892,31.04253006,24.80293846,56.24516296,59.85839081,1012,NA,4,11.39166641,957,38.62007141,20.5,7.183333397,6.5,16.76666641,16.89999962,7.366666794,1.899999976,30.44949532,311,46,151,173,117,339,18.60000038,430.1840515
11320,57,133.3775635,187.4160004,90.32900238,0.254925042,92.49931335,92.13420105,177.6038513,158.5248413,3016.093262,305,48306,-794,17299,26241,9200,4074,1452,532,15831,7723,144,830,22010,-0.184365019,78,78,-0.116308592,2.621748686,28,10500,11981.60645,255,61,5345.133789,585.0065308,2265.505371,390.2696533,648.8352661,2338.95752,1730.222412,883.7237549,6258.227051,123,1182,28.65416718,111.3458328,128.6677399,28,1385.10022,9.323319435,23.90692711,13.30914974,200,10.13215351,15.30308914,22.59397125,31.11445236,44.79251862,59.93049622,492,NA,4,17.17083359,1339,25.37037086,32.59999847,7.991666317,6.533333302,6.533333302,27.33333206,21.43333244,1.100000024,50.02914429,148,41,148,476,207,569,31.49999809,844.8303833
8578,432,120.9554672,216.9850006,31.17029953,0.547767043,45.9311676,205.4466095,189.7503052,41.38485336,4530.604492,317,56353,657,19929,27073,9522,3400,1076,581,18870,8347,187,718,30159,0.309875637,38.5,38.5,0.077801786,1.044420242,23,300,23732.76953,620,90,7163.178711,481.6302795,3081.488525,255.6330109,567.84198,2986.053711,1860.710083,851.0776978,14672.57227,17,962,47.60416794,-2.362499952,66.74965668,28,888.5244141,10.63788128,19.86000061,12.37585258,200,23.74846268,26.22964859,35.10785675,36.77537537,43.25080109,56.90167618,1121,NA,4,12.21249962,826,34.63391113,20.89999962,5.991666794,7.349999905,17.45000076,17.61666679,8.350000381,3.599999905,27.59090996,257,43,134,154,98,281,17.29999924,425.7460022
8507,379,118.3368607,209.1329956,30.84600067,0.541049778,46.01123047,199.6210022,183.6872253,41.13022995,5078.959473,332,62106,2965,20375,26760,9345,3552,1387,804,18185,8217,217,778,45094,-0.396337032,148.5,148.5,0.716442943,1.315241098,45,600,15084.24219,340,59,7279.743652,502.2167053,3451.655029,274.401947,625.6809692,3332.90625,2073.86499,967.7692261,8880.886719,84,925,48.51250076,-1.145833373,82.54026031,28,901.321106,10.31387615,18.29601669,9.816541672,200,24.19953537,27.68589783,36.66774368,26.29893303,55.5436058,57.1025238,876,NA,4,11.03333282,787,37.58169937,21,7.666666508,5.449999809,16.93333244,16.98333359,8.683333397,0.600000024,20.07290268,225,48,147,161,87,247,20.39999962,477.8138123
4541,476,154.7643127,273.3680115,54.1432991,0.481815666,72.11100006,253.7114563,244.5583038,102.598259,2110.050049,1777,330974,2593,47107,29088,9641,1605,792,1908,22200,8828,509,567,231456,-0.046046723,2,2,0.214395046,0.265911192,162,500,14467.40039,416,89,3283.291748,1268.449829,2519.958252,733.4718628,1121.051514,2789.873047,2500.609619,1888.864868,10088.2002,77,1486,43.57083511,4.195833206,206.6455231,29,1382.110352,18.26988411,23.63862228,7.882966042,200,6.087776184,14.27440739,22.05666161,39.21370697,37.17352676,77.06356812,1161,NA,12,14.98750019,675,34.27002716,28.10000038,8.841667175,7.849999905,22.86666679,22.86666679,11.4333334,2.299999952,38.27697754,189,20,96,96,109,235,25.80000114,614.7435913
14068,203,115.4625549,206.0220032,28.92900085,0.558204293,42.82452393,196.8614655,180.1029205,35.82467651,4234.488281,961,382682,1099,49316,26491,9534,2362,1353,1721,19950,8504,487,795,220492,0.006112542,105,105,-0.622074723,1.84488821,39,499.980835,14354.28613,947,70,6464.585938,601.7197266,2873.418701,384.5974121,682.2235718,2735.151123,1834.423828,972.3252563,9697.913086,145,796,48.37083435,-4.379166603,281.2503357,29,972.7364502,12.71349049,18.27758408,10.97842884,195.6875,41.3495369,29.37677956,40.79020309,31.39107323,50.4695549,56.55290604,1362,NA,4,11.25833321,1121,36.05664444,18.89999962,5.516666412,7.116666317,15.83333302,16,7.983333111,3.599999905,33.50636292,389,49,164,196,138,400,15.29999924,369.8822632
3434,38,197.8591156,221.8670044,158.3549957,0.113405012,169.1791534,177.6357727,216.5446167,219.230072,2737.256104,1300,264041,3641,39897,29869,9621,2076,729,1989,23496,8938,509,519,212581,-0.047343332,1454.5,1454.5,-0.033837359,4.946099281,81.33333333,0,9240.799821,66.66666667,65,4686.76123,960.9454346,2592.820557,472.0930786,820.6555786,3189.149902,2633.312988,1676.187622,5791.799815,6.666666667,1988,-25.78750038,28.21249962,86.62704468,30,1364.163818,12.45878506,26.21356392,2.995408773,198.3917236,22.61764336,14.85724258,29.21465874,56.72499847,17.1219368,60.77965546,222.6666667,NA,10,17.51250076,683,53.89318085,29.39999962,13.95833302,12.21666622,12.21666622,21.41666603,21.03333282,3.5,80.07172394,15,3,15,327,125,341,25.89999962,386.7411804
15164,511,129.6381683,182.0980072,85.01000214,0.240564212,92.32444,96.05266571,170.8879242,140.9194641,2876.198975,332,54640,2944,17173,25887,8216,4392,1405,681,15647,7173,179,885,41753,0.021302707,824,824,-0.007992838,18.73460388,21,10500,13153.98535,63,0,5914.712402,218.0737915,1995.027954,123.7418823,322.1418457,2136.742676,1328.354004,542.9692993,6148.882324,94,1016,26.41250038,111.0208359,168.9258423,31,1203.017578,9.472724915,22.36526108,23.81858826,170.360672,27.35038948,34.93927765,34.83776093,39.94110107,37.4211731,53.06041718,720,NA,1,14.6875,1541,26.19474411,28.29999924,7.308333397,5.316666603,7.150000095,23.38333321,18.60000038,0.400000006,51.56376648,194,48,188,499,251,684,27.89999962,734.2130127
10210,2607,79.29951477,181.0180054,1.131330013,0.807232261,11.9165554,75.37654877,151.891922,145.0808105,276.1498413,2145,555148.9999,2728,60267.99999,24070,9866.999999,1656,1265,2159,22719,8925.999999,669.9999999,937.9999999,369777,0,412,412,0,0,1001.5,0,529.5,4053,0,2502.607666,2070.431641,2002.734741,2081.961914,2129.276367,807.4059448,285.1537476,142.2337494,370.25,159,545,65.97083282,17.8125,0.239017606,32,763.5,42.5,10,26.5,165.5,51,92,72.5,50,40,53,7852.5,NA,6,0.275000095,557,21.99147987,16.10000038,6.883333206,-10.1833334,-6.583333015,11.96666718,11.96666718,-15.19999981,37.20238495,100,28,91,212,88,212,31.29999924,898.7250977
10766,1013,118.797287,213.8840027,29.2045002,0.560913265,43.72187805,203.6121521,186.8419952,37.25799942,4580.195801,466,100255,3121,25836,28140,9648,2776,1120,1004,20815,8670,287,666,77227,-0.469678044,196.5,196.5,-0.149331033,1.796615839,32,300,14618.4834,752,73,6752.065918,586.0144043,3214.415771,328.3569946,676.1795654,3053.643799,1914.311279,933.9700928,9271.088867,206,884,48.3125,-2.645833254,37.00299454,32,850.5488281,11.34848499,18.19005394,10.06608009,200,24.25945473,27.66620827,38.79767609,25.11792755,56.79067993,58.01073074,2034,NA,4,10.95416641,952,37.56830597,19.89999962,6.875,5.983333111,16.33333397,16.48333359,6.883333206,1.600000024,28.34306908,301,48,155,175,114,329,18.29999924,433.2722168
13507,98,143.019928,192.2480011,100.8939972,0.209169731,106.0805359,106.6036911,179.5641479,164.9356079,3840.603516,594,134881,3298,30203,26203,9432,2511,1401,1046,20539,8561,296,819,100947,0.002700601,321.5,321.5,-6.58E-04,11.45243359,46,9719.944336,15312.94043,52,19,6874.807617,368.0270691,2605.377686,232.0605164,486.8012085,2722.140381,1727.713867,756.5695801,6497.67334,52,1204,29.95416641,118.0875015,67.13630676,33,1328.062134,11.95987606,23.37132645,20.05009842,199.997406,12.19046116,21.24875259,25.3599205,32.41397858,44.04137802,54.32646942,280,NA,4,15.60416698,1627,25.36803246,31.60000038,8.041666985,4.75,6.683333397,26.03333282,19.56666756,-0.100000001,55.1055069,186,39,152,582,285,713,31.70000076,866.414917
5917,311,153.6876221,273.2720032,51.77529907,0.493006438,65.57650757,253.7636108,244.7389221,111.1026001,2941.527344,826,198626,1036,37170,28924,9622,1963,918,1111,21308,8649,325,581,112856,-0.185125366,125.5,125.5,0.123263992,4.19185257,217,4149.624023,13280.04688,666,75,5273.658203,774.4765015,2480.584473,383.7084045,721.9700317,2718.915039,2193.080811,1379.244141,9133.558594,67,1394,44.0625,4.637499809,77.98855591,33,1238.129639,20.38476944,30.2610836,14.04885101,200,7.344995022,20.42325592,31.1423378,33.19073868,36.39785004,73.67111206,1294,NA,12,13.5625,825,35.29589462,26.89999962,9.741666794,5.800000191,21.86666679,21.86666679,14.05000019,-0.699999988,35.53665543,198,32,135,135,133,291,27.60000038,653.9256592
368,267,230.8171539,275.9450073,175.4750061,0.153184906,181.2990723,269.4246216,263.4432373,243.7372284,1658.893066,697,18753,1218,10950,23163,9012,5305,1719,410,14034,7167,111,1128,10513,-0.119158797,374,374,-0.05891344,5.983759403,48,3107.295166,2635.360352,67,0,2738.124023,1408.60437,2338.046875,784.0576172,1218.834106,2593.499023,2712.644287,2347.447021,613.4901733,78,2551,17.15416718,43.0625,127.3861237,34,1521.921875,22.04971123,20.06165504,32.59059906,102.9999466,45.92993927,6.21598959,9.026122093,49.99279785,30.05776024,80.17494202,494,NA,13,27.27083397,94,51.88172531,37.09999847,11.25833321,22.23333359,30.83333397,30.95000076,28.25,15.39999962,49.65983582,21,2,15,22,15,36,21.69999886,367.7539978
9142,917,125.5393677,226.1049957,38.34730148,0.507406354,53.19476318,83.00957489,202.3146973,199.0586853,3613.30249,792,139811,3183,27163,28086,9198,3424,964,1499,19147,8256,387,638,108849,0.534151733,961.5,961.5,-0.528728545,1.880020976,254,5874.979004,16175.92285,86,2,7274.492188,406.4474182,2337.888916,263.2650146,468.3139038,2374.9646,1268.599243,620.3474121,7993.443359,37,947,45.75416565,2.970833302,65.49236298,34,876.7949829,19.20937729,21.84730911,18.64365387,200,19.12847519,61.54692078,49.67870331,43.8116684,34.15527725,51.85136414,1331,NA,4,7.845833302,866,33.65660858,19.5,7.808333397,1.383333325,1.983333349,15.16666698,9.466667175,-3.700000048,19.0528698,182,52,168,236,98,250,23.20000076,574.0029297
11822,35,126.4253006,164.9299927,85.80999756,0.213265792,90.5922699,91.69353485,158.1351471,152.4373016,3663.890869,304,40154,1259,16134,26079,8870,4227,1544,660,17261,7831,171,858,23431,0.036495354,620.5,620.5,-0.267520547,5.319243908,83,8625.982422,14026.65918,415,27,5784.618652,346.1686096,2803.33374,240.710083,495.9391479,2976.995117,1875.191406,788.5560303,7366.325684,117,1163,25.10416603,107.8958359,54.29584503,35,1262.27124,15.73661232,27.75895309,15.35844994,199.5521393,6.509946823,22.43041039,29.48166275,28.97944641,43.39776993,57.9319725,684,NA,1,17.49166679,1376,28.70722389,30,7.550000191,8.666666985,8.666666985,25.41666794,24.16666603,3.700000048,69.07907104,99,28,99,646,244,663,26.29999924,682.4049683
